x_lon,y_lat,year,country,HaulNumber,doty,trawl_depth,trawl_dur,trawl_net,time_minutes,ntd
19.91833,56.10667,2017,LV,3,285,37.0,20,20.0,535,1
20.23167,56.37167,2017,LV,4,287,38.0,30,20.0,425,1
19.845,56.37333,2017,LV,5,287,74.5,30,19.0,705,1
19.115,56.50667,2017,LV,6,288,30.0,30,20.0,315,0
20.0001,56.655,2017,LV,7,288,75.0,30,20.0,670,1
20.30833,56.625,2017,LV,8,288,80.0,15,20.0,815,1
20.67667,56.89667,2017,LV,9,289,46.0,30,20.0,380,1
16.0083,54.6733,2017,PL,10,261,38.0,30,20.0,810,1
15.9267,55.0767,2017,PL,11,262,58.0,30,20.0,290,0
16.3533,55.2833,2017,PL,12,262,39.0,20,19.0,570,1
16.28,54.9633,2017,PL,13,262,26.0,30,18.0,875,1
16.6683,55.135,2017,PL,14,263,41.0,45,19.5,590,1
16.6843,55.3717,2017,PL,15,263,39.0,30,19.5,765,1
16.9667,55.3333,2017,PL,16,263,47.0,30,20.0,980,0
17.3333,54.9583,2017,PL,17,264,10.0,30,14.0,530,1
17.3333,55.195,2017,PL,18,264,53.0,20,18.0,690,1
17.3233,55.36,2017,PL,19,264,46.0,30,20.0,830,1
14.7867,54.625,2017,PL,2,259,26.0,30,20.0,575,1
17.6667,55.4583,2017,PL,20,265,42.0,30,20.0,285,0
17.6633,55.2983,2017,PL,21,265,54.0,30,20.0,430,1
17.9915,55.16,2017,PL,22,265,21.0,30,18.0,780,1
18.0367,55.3583,2017,PL,23,265,47.0,30,20.0,975,0
17.9817,55.59,2017,PL,24,266,45.0,30,20.0,400,1
18.1883,55.8,2017,PL,25,266,44.0,15,20.0,625,1
18.3205,55.447,2017,PL,26,266,46.0,30,20.0,940,1
18.7267,54.92,2017,PL,27,267,50.0,30,18.0,770,1
18.64,55.0733,2017,PL,28,267,58.0,30,19.5,940,0
18.6433,55.5383,2017,PL,29,268,56.0,30,16.0,390,1
14.9733,54.7483,2017,PL,3,259,37.0,30,20.0,750,1
18.62,55.825,2017,PL,30,268,40.0,45,20.0,650,1
18.895,55.7817,2017,PL,31,268,46.0,45,20.0,940,0
18.975,55.2333,2017,PL,32,269,46.0,45,19.0,405,1
18.975,54.9117,2017,PL,33,269,80.0,30,19.0,690,1
19.0,54.6367,2017,PL,34,269,60.0,30,19.5,910,1
19.3667,54.5,2017,PL,35,270,45.0,30,20.0,375,1
19.2133,54.5667,2017,PL,36,270,57.0,30,20.0,525,1
19.2895,54.8347,2017,PL,37,270,60.0,45,20.0,805,1
19.2517,54.4167,2017,PL,38,271,27.0,30,20.0,395,1
18.935,54.4912,2017,PL,39,271,40.0,30,20.0,620,1
15.3333,54.47,2017,PL,4,260,21.0,30,20.0,335,1
15.3317,54.6667,2017,PL,5,260,43.0,30,19.5,480,1
15.53,55.0083,2017,PL,6,260,54.0,30,20.0,705,1
15.665,54.915,2017,PL,7,260,54.0,20,20.0,945,1
15.6633,54.54,2017,PL,8,261,35.0,30,20.0,355,1
15.8183,54.475,2017,PL,9,261,23.0,30,20.0,590,1
19.41,54.64833,2017,RU,1,258,37.0,30,31.0,697,1
19.27333,55.375,2017,RU,10,264,35.5,30,32.0,459,1
19.05167,55.62333,2017,RU,11,264,44.0,30,32.0,869,1
19.74,55.63667,2017,RU,12,265,33.0,30,34.0,534,1
19.05833,55.88,2017,RU,13,266,45.5,30,30.0,480,1
19.62167,54.55,2017,RU,2,259,12.5,30,32.0,485,1
19.355,54.86333,2017,RU,3,259,33.5,30,31.0,922,1
19.225,55.14667,2017,RU,4,260,48.5,30,35.0,532,1
19.73833,55.135,2017,RU,5,260,31.0,30,33.0,920,1
20.00833,55.125,2017,RU,6,262,21.0,30,34.0,389,1
20.29167,55.11167,2017,RU,7,262,4.0,30,35.0,718,1
20.03667,55.37667,2017,RU,8,263,17.5,30,34.0,676,1
19.72667,55.365,2017,RU,9,263,48.5,30,31.0,898,1
14.6358,55.3922,2018,SE,1,276,34.0,40,12.0,1313,-1
17.766,57.117,2018,SE,10,278,20.0,30,16.0,1401,-1
17.472,57.2693,2018,SE,11,279,33.5,25,12.2,220,-1
17.5371,57.6968,2018,SE,12,279,25.7,60,19.0,493,1
17.7655,57.8155,2018,SE,13,279,3.67,30,20.0,845,1
18.1614,57.7274,2018,SE,14,279,18.8,45,20.4,1083,-1
18.0787,58.1587,2018,SE,15,280,9.0,22,21.2,51,-1
17.5617,58.1747,2018,SE,16,280,10.4,20,22.5,253,0
17.7436,58.4407,2018,SE,17,280,20.4,54,16.8,567,1
18.4855,58.3103,2018,SE,18,280,25.0,30,19.2,872,1
18.4209,58.6086,2018,SE,19,280,11.5,60,22.0,1102,-1
14.6908,55.7518,2018,SE,2,277,21.6,21,15.0,201,-1
18.7427,58.7333,2018,SE,20,281,8.9,50,22.5,55,-1
19.1945,58.7053,2018,SE,21,281,41.8,60,17.0,307,0
19.4635,59.1973,2018,SE,22,281,33.0,85,16.3,634,1
20.2648,58.6088,2018,SE,23,282,27.0,30,17.5,336,0
20.2898,58.7835,2018,SE,24,282,23.0,40,15.4,496,1
19.6668,59.0912,2018,SE,25,282,34.0,45,13.0,858,1
19.5704,58.7798,2018,SE,26,282,7.5,40,18.7,1123,-1
19.1657,58.3075,2018,SE,27,283,30.0,25,15.3,105,-1
19.4798,58.1418,2018,SE,28,283,27.0,30,17.8,382,1
19.5577,57.8767,2018,SE,29,283,42.9,73,14.5,640,1
15.3663,55.739,2018,SE,3,277,35.2,45,17.3,446,1
19.586,57.6034,2018,SE,30,283,22.6,40,17.1,993,0
19.5758,57.4261,2018,SE,31,283,10.6,60,19.5,1244,-1
19.5685,57.153,2018,SE,32,284,10.5,20,22.0,108,-1
18.8682,57.1347,2018,SE,33,284,28.0,30,18.5,357,0
18.8693,56.7507,2018,SE,34,284,41.3,58,12.5,727,1
18.8084,56.5918,2018,SE,35,284,11.1,45,20.9,948,0
18.4763,56.3606,2018,SE,36,284,13.8,45,18.6,1298,-1
18.4457,56.1247,2018,SE,37,285,10.8,20,23.0,169,-1
17.8397,56.088,2018,SE,38,285,34.0,20,20.0,402,1
17.8275,55.846,2018,SE,39,285,35.3,60,17.8,555,1
16.1857,55.7823,2018,SE,4,277,36.0,30,17.8,801,1
17.1488,55.8833,2018,SE,40,285,21.4,34,18.2,931,0
16.8891,56.0555,2018,SE,41,285,3.9,30,19.1,1103,-1
16.7573,55.8603,2018,SE,42,285,2.9,30,19.8,1257,-1
15.7957,55.5675,2018,SE,43,286,13.3,30,24.4,157,-1
15.7773,55.1964,2018,SE,44,286,50.1,90,18.0,384,1
15.2695,55.3792,2018,SE,45,286,50.6,57,16.8,693,1
14.7989,55.6011,2018,SE,46,286,21.7,60,18.0,1001,0
16.7751,56.1437,2018,SE,5,277,18.2,30,17.1,1158,-1
17.6628,56.1332,2018,SE,6,278,23.0,30,18.6,229,-1
17.6127,56.5912,2018,SE,7,278,33.4,40,18.0,496,1
16.8445,56.6023,2018,SE,8,278,16.0,47,15.7,780,1
17.4807,56.9088,2018,SE,9,278,18.7,47,13.3,1107,-1
24.27833,59.61333,2018,EE,1,295,55.0,10,17.0,645,1
23.18,59.33333,2018,EE,10,298,46.0,20,20.0,660,1
22.76167,59.34167,2018,EE,11,298,57.0,20,20.0,800,1
22.46667,59.20333,2018,EE,12,298,40.0,15,20.0,960,-1
21.64333,59.26333,2018,EE,13,299,45.0,10,20.0,430,1
21.25833,59.12,2018,EE,14,299,50.0,20,20.0,610,1
21.54667,58.87167,2018,EE,15,299,35.0,15,20.0,820,1
21.56167,58.07167,2018,EE,16,301,20.0,5,17.0,380,0
20.755,58.07,2018,EE,17,301,60.0,20,16.0,600,1
20.43667,58.37,2018,EE,18,301,50.0,10,20.0,885,0
21.045,58.37,2018,EE,19,301,30.0,5,18.0,1105,-1
24.90333,59.73667,2018,EE,2,295,40.0,15,18.0,845,0
27.38833,59.54167,2018,EE,3,296,15.0,20,18.0,340,0
26.97833,59.58167,2018,EE,4,296,22.0,15,17.0,480,1
26.29667,59.75333,2018,EE,5,296,45.0,20,18.0,715,1
25.94,59.75167,2018,EE,6,296,40.0,15,17.0,840,0
25.46167,59.74833,2018,EE,7,296,28.0,20,20.0,970,-1
24.08333,59.475,2018,EE,8,298,50.0,10,17.0,355,0
23.76333,59.475,2018,EE,9,298,51.5,20,20.0,465,1
10.1697,54.664,2018,DE,1,275,14.5,39,6.0,1058,0
10.2752,55.7005,2018,DE,2,276,12.0,30,7.0,1004,0
10.4823,55.9192,2018,DE,3,276,18.5,30,8.0,1193,-1
10.6607,56.0438,2018,DE,4,276,14.0,30,7.0,1330,-1
11.0223,55.8843,2018,DE,5,277,13.5,30,7.0,45,-1
10.9135,55.5728,2018,DE,6,277,10.5,30,7.0,1012,0
10.8737,55.4085,2018,DE,7,277,15.0,30,8.0,1130,-1
10.9923,55.2803,2018,DE,8,277,17.0,20,6.0,1237,-1
11.2868,55.1392,2018,DE,9,277,20.5,30,7.0,1370,-1
10.8415,54.8813,2018,DE,10,278,20.0,30,7.0,137,-1
10.3495,54.6362,2018,DE,11,278,12.5,30,7.0,991,0
10.3362,54.8095,2018,DE,12,278,18.5,30,7.0,1084,-1
10.7143,54.4648,2018,DE,13,278,12.0,30,7.0,1342,-1
11.0925,54.5912,2018,DE,14,279,17.5,30,7.0,109,-1
11.4428,54.3982,2018,DE,15,279,14.0,30,7.0,1002,0
11.1333,54.142,2018,DE,16,279,12.5,30,7.0,1161,-1
11.2498,54.1122,2018,DE,17,279,9.5,40,8.0,1260,-1
11.7088,54.264,2018,DE,18,279,16.0,30,7.0,1421,-1
12.163,54.4028,2018,DE,19,280,16.5,30,7.0,1030,0
12.7727,54.7167,2018,DE,20,280,11.0,30,7.0,1263,-1
13.2718,54.7158,2018,DE,21,280,17.0,30,6.0,1407,-1
13.6767,54.7163,2018,DE,22,281,33.0,30,6.0,95,-1
14.1155,54.6545,2018,DE,23,281,10.0,30,7.0,990,0
13.7975,54.5673,2018,DE,24,281,16.0,30,7.0,1131,-1
13.726,54.4823,2018,DE,25,281,11.5,30,7.0,1219,-1
14.6883,54.652,2018,DE,26,282,35.5,30,7.0,101,-1
14.1315,54.8998,2018,DE,27,282,12.0,30,6.0,1020,0
13.6287,54.9023,2018,DE,28,282,26.0,35,7.0,1170,-1
12.9272,54.9005,2018,DE,29,282,19.5,30,7.0,1373,-1
12.385,54.8355,2018,DE,30,283,11.0,30,7.0,112,-1
12.7503,55.0832,2018,DE,32,283,15.0,30,7.0,1106,-1
13.0748,55.0832,2018,DE,33,283,18.5,30,7.0,1212,-1
13.5702,55.0832,2018,DE,34,283,10.0,30,7.0,1360,-1
14.218,55.039,2018,DE,35,284,13.0,30,7.0,125,-1
14.601,55.2695,2018,DE,36,284,23.0,30,7.0,985,0
13.6455,55.2675,2018,DE,37,284,16.0,30,6.0,1233,-1
13.2942,55.2675,2018,DE,38,284,13.0,30,6.0,1349,-1
12.993,55.2775,2018,DE,39,285,13.0,30,6.0,14,-1
12.8695,55.7702,2018,DE,40,285,12.0,30,7.0,1043,-1
12.7188,55.9225,2018,DE,41,285,12.0,30,7.0,1174,-1
12.4668,56.1493,2018,DE,42,285,16.0,30,7.0,1341,-1
12.436,56.1452,2018,DE,43,285,17.5,30,7.0,1422,-1
12.6217,55.9882,2018,DE,44,286,14.5,30,7.0,122,-1
12.1307,56.1917,2018,DE,45,286,11.0,30,7.0,993,0
11.8057,56.1245,2018,DE,46,286,15.0,15,6.0,1103,-1
10.9642,56.1958,2018,DE,47,286,12.0,30,7.0,1352,-1
11.2678,56.3645,2018,DE,48,287,13.5,27,6.0,76,-1
12.0362,56.368,2018,DE,49,287,21.5,30,7.0,987,0
12.0687,56.5927,2018,DE,50,287,15.0,30,7.0,1122,-1
